Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     513/514         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__fill_n_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&, std::random_access_iterator_tag) [67]
[65]     0.0    0.00    0.00     514         void std::__fill_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [65]
                0.00    0.00     514/514         void std::__fill_a1<double*, std::vector<double, std::allocator<double> >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [66]
-----------------------------------------------
                0.00    0.00     514/514         void std::__fill_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [65]
[66]     0.0    0.00    0.00     514         void std::__fill_a1<double*, std::vector<double, std::allocator<double> >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [66]
                0.00    0.00    1028/3076        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [37]
                0.00    0.00     514/521         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [64]
-----------------------------------------------
                0.00    0.00     513/513         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[67]     0.0    0.00    0.00     513         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__fill_n_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&, std::random_access_iterator_tag) [67]
                0.00    0.00    1026/2050        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [39]
                0.00    0.00     513/514         void std::__fill_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [65]
-----------------------------------------------
                0.00    0.00     513/513         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[68]     0.0    0.00    0.00     513         std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [68]
-----------------------------------------------
                0.00    0.00     513/513         MatrixCOO::mat_vec(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> >&) [2]
[69]     0.0    0.00    0.00     513         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
                0.00    0.00     513/522         std::__size_to_integer(unsigned long) [63]
                0.00    0.00     513/513         std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [68]
                0.00    0.00     513/513         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__fill_n_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&, std::random_access_iterator_tag) [67]
-----------------------------------------------
                0.00    0.00     512/512         CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [3]
[70]     0.0    0.00    0.00     512         double const& std::max<double>(double const&, double const&) [70]
-----------------------------------------------
                0.00    0.00       8/21          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [89]
                0.00    0.00      13/21          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
[71]     0.0    0.00    0.00      21         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00       7/20          std::__new_allocator<double>::allocate(unsigned long, void const*) [97]
                0.00    0.00      13/20          std::__new_allocator<double>::max_size() const [75]
[72]     0.0    0.00    0.00      20         std::__new_allocator<double>::_M_max_size() const [72]
-----------------------------------------------
                0.00    0.00       1/17          main [1]
                0.00    0.00       4/17          CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [3]
                0.00    0.00       5/17          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [119]
                0.00    0.00       7/17          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [93]
[73]     0.0    0.00    0.00      17         std::allocator<double>::~allocator() [73]
                0.00    0.00      17/17          std::__new_allocator<double>::~__new_allocator() [74]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator<double>::~allocator() [73]
[74]     0.0    0.00    0.00      17         std::__new_allocator<double>::~__new_allocator() [74]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [76]
[75]     0.0    0.00    0.00      13         std::__new_allocator<double>::max_size() const [75]
                0.00    0.00      13/20          std::__new_allocator<double>::_M_max_size() const [72]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
[76]     0.0    0.00    0.00      13         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [76]
                0.00    0.00      13/13          std::__new_allocator<double>::max_size() const [75]
-----------------------------------------------
                0.00    0.00       5/13          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [119]
                0.00    0.00       8/13          std::vector<double, std::allocator<double> >::max_size() const [86]
[77]     0.0    0.00    0.00      13         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [76]
                0.00    0.00      13/21          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00       2/10          std::__new_allocator<int>::allocate(unsigned long, void const*) [140]
                0.00    0.00       8/10          std::__new_allocator<int>::max_size() const [85]
[78]     0.0    0.00    0.00      10         std::__new_allocator<int>::_M_max_size() const [78]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [119]
                0.00    0.00       5/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [116]
[79]     0.0    0.00    0.00      10         std::allocator<double>::allocator(std::allocator<double> const&) [79]
                0.00    0.00      10/10          std::__new_allocator<double>::__new_allocator(std::__new_allocator<double> const&) [80]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<double>::allocator(std::allocator<double> const&) [79]
[80]     0.0    0.00    0.00      10         std::__new_allocator<double>::__new_allocator(std::__new_allocator<double> const&) [80]
-----------------------------------------------
                0.00    0.00       2/9           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [149]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [95]
[81]     0.0    0.00    0.00       9         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [81]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [99]
-----------------------------------------------
                0.00    0.00       2/9           void std::_Construct<int>(int*) [159]
                0.00    0.00       7/9           void std::_Construct<double>(double*) [103]
[82]     0.0    0.00    0.00       9         operator new(unsigned long, void*) [82]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<double, std::allocator<double> >::max_size() const [86]
[83]     0.0    0.00    0.00       8         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [83]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::max_size() const [87]
[84]     0.0    0.00    0.00       8         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [84]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [88]
[85]     0.0    0.00    0.00       8         std::__new_allocator<int>::max_size() const [85]
                0.00    0.00       8/10          std::__new_allocator<int>::_M_max_size() const [78]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [149]
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [127]
[86]     0.0    0.00    0.00       8         std::vector<double, std::allocator<double> >::max_size() const [86]
                0.00    0.00       8/13          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
                0.00    0.00       8/8           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [83]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [12]
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [13]
[87]     0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::max_size() const [87]
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [84]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [89]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [89]
[88]     0.0    0.00    0.00       8         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [88]
                0.00    0.00       8/8           std::__new_allocator<int>::max_size() const [85]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::max_size() const [87]
[89]     0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [89]
                0.00    0.00       8/8           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [88]
                0.00    0.00       8/21          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [71]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [131]
                0.00    0.00       4/7           CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [3]
[90]     0.0    0.00    0.00       7         std::allocator<double>::allocator() [90]
                0.00    0.00       7/7           std::__new_allocator<double>::__new_allocator() [98]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<double*>(double*, double*) [110]
[91]     0.0    0.00    0.00       7         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [91]
-----------------------------------------------
                0.00    0.00       2/7           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [149]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [117]
[92]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [95]
[93]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [93]
                0.00    0.00       7/17          std::allocator<double>::~allocator() [73]
-----------------------------------------------
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [131]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [116]
[94]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [94]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::~vector() [102]
[95]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [95]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [81]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [93]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [99]
[96]     0.0    0.00    0.00       7         std::__new_allocator<double>::deallocate(double*, unsigned long) [96]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [100]
[97]     0.0    0.00    0.00       7         std::__new_allocator<double>::allocate(unsigned long, void const*) [97]
                0.00    0.00       7/20          std::__new_allocator<double>::_M_max_size() const [72]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<double>::allocator() [90]
[98]     0.0    0.00    0.00       7         std::__new_allocator<double>::__new_allocator() [98]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [81]
[99]     0.0    0.00    0.00       7         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [99]
                0.00    0.00       7/7           std::__new_allocator<double>::deallocate(double*, unsigned long) [96]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
[100]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [100]
                0.00    0.00       7/7           std::__new_allocator<double>::allocate(unsigned long, void const*) [97]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [107]
[101]    0.0    0.00    0.00       7         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [101]
                0.00    0.00       7/7           double* std::__addressof<double>(double&) [105]
                0.00    0.00       7/7           void std::_Construct<double>(double*) [103]
                0.00    0.00       7/7           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [109]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       1/7           Solver::~Solver() [180]
                0.00    0.00       1/7           MatrixCOO::~MatrixCOO() [182]
                0.00    0.00       4/7           CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [3]
[102]    0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::~vector() [102]
                0.00    0.00       7/1040        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [46]
                0.00    0.00       7/7           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [111]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [95]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [101]
[103]    0.0    0.00    0.00       7         void std::_Construct<double>(double*) [103]
                0.00    0.00       7/9           operator new(unsigned long, void*) [82]
-----------------------------------------------
                0.00    0.00       7/7           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [109]
[104]    0.0    0.00    0.00       7         double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [104]
                0.00    0.00       7/7           void std::__fill_a<double*, double>(double*, double*, double const&) [112]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [101]
[105]    0.0    0.00    0.00       7         double* std::__addressof<double>(double&) [105]
-----------------------------------------------
                0.00    0.00       7/7           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [109]
[106]    0.0    0.00    0.00       7         std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [106]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [108]
[107]    0.0    0.00    0.00       7         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [107]
                0.00    0.00       7/7           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00       2/7           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [149]
                0.00    0.00       5/7           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [120]
[108]    0.0    0.00    0.00       7         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [108]
                0.00    0.00       7/7           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [107]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [101]
[109]    0.0    0.00    0.00       7         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [109]
                0.00    0.00       7/522         std::__size_to_integer(unsigned long) [63]
                0.00    0.00       7/7           std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [106]
                0.00    0.00       7/7           double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [104]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [111]
[110]    0.0    0.00    0.00       7         void std::_Destroy<double*>(double*, double*) [110]
                0.00    0.00       7/7           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [91]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::~vector() [102]
[111]    0.0    0.00    0.00       7         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [111]
                0.00    0.00       7/7           void std::_Destroy<double*>(double*, double*) [110]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [104]
[112]    0.0    0.00    0.00       7         void std::__fill_a<double*, double>(double*, double*, double const&) [112]
                0.00    0.00       7/521         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [64]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<int, std::allocator<int> >::~vector() [158]
                0.00    0.00       4/6           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [12]
[113]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [113]
-----------------------------------------------
                0.00    0.00       6/6           double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [162]
[114]    0.0    0.00    0.00       6         double* std::__niter_base<double*>(double*) [114]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [163]
[115]    0.0    0.00    0.00       6         int* std::__niter_base<int*>(int*) [115]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [118]
[116]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [116]
                0.00    0.00       5/10          std::allocator<double>::allocator(std::allocator<double> const&) [79]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [94]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [118]
[117]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [117]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [121]
[118]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [118]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [116]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [117]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [121]
[119]    0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [119]
                0.00    0.00       5/13          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [77]
                0.00    0.00       5/10          std::allocator<double>::allocator(std::allocator<double> const&) [79]
                0.00    0.00       5/17          std::allocator<double>::~allocator() [73]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [121]
[120]    0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [120]
                0.00    0.00       5/1040        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [46]
                0.00    0.00       5/7           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [108]
-----------------------------------------------
                0.00    0.00       1/5           main [1]
                0.00    0.00       4/5           CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [3]
[121]    0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [121]
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [119]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [118]
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [120]
-----------------------------------------------
                0.00    0.00       2/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [138]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [12]
[122]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [122]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [127]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [13]
[123]    0.0    0.00    0.00       4         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [123]
-----------------------------------------------
                0.00    0.00       1/3           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [188]
                0.00    0.00       2/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
[124]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [124]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [192]
[125]    0.0    0.00    0.00       2         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [125]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [189]
[126]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [126]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [149]
[127]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [127]
                0.00    0.00       8/2575        std::vector<double, std::allocator<double> >::size() const [38]
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::max_size() const [86]
                0.00    0.00       2/4           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [123]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [134]
[128]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [128]
                0.00    0.00       2/2           std::__new_allocator<int>::__new_allocator() [141]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [135]
[129]    0.0    0.00    0.00       2         std::allocator<int>::~allocator() [129]
                0.00    0.00       2/2           std::__new_allocator<int>::~__new_allocator() [142]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [170]
[130]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [130]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [132]
[131]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [131]
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [94]
                0.00    0.00       2/7           std::allocator<double>::allocator() [90]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector() [152]
[132]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [132]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [131]
-----------------------------------------------
